scenario,latencyAvg,rps,latencyMax,latencyStdev,totalRequests,latency99,debit,timeout,read,write,connect,name,cpu_0,dram_0,cpu,dram,level,display_name,classification,database,language,os,framework,webserver,orm,platform,approach,status,5xx
update,0.04689,,1.30,0.12194,29485.0,0.6356799999999999,634.34KB,,,,,opium,682.3367919921875,271.043758392334,1774.360336303711,541.6538467407227,10.0,opium,micro,postgres,ocaml,linux,opium,none,micro,httpaf,realistic,sucess,
update,0.06025,,0.7667,0.08094,19694.0,0.33757,575.76KB,,,,,opium,678.4858245849609,260.7102928161621,1722.4076080322266,523.7296409606934,15.0,opium,micro,postgres,ocaml,linux,opium,none,micro,httpaf,realistic,sucess,
update,0.03095,,0.23629,0.01259,14577.0,0.05794,540.23KB,2.0,0.0,0.0,0.0,opium,655.4625396728516,259.9371528625488,1692.310089111328,521.1135330200195,20.0,opium,micro,postgres,ocaml,linux,opium,none,micro,httpaf,realistic,sucess,
update,0.11445000000000001,,0.40748,0.06768,9722.0,0.27953,509.51KB,,,,,opium,704.6922912597656,260.3380012512207,1744.0051879882812,524.756721496582,30.0,opium,micro,postgres,ocaml,linux,opium,none,micro,httpaf,realistic,sucess,
update,0.18134,,0.49587000000000003,0.09838,5750.0,0.377,479.65KB,,,,,opium,655.4524536132812,260.0295600891113,1691.8832092285156,525.1121292114258,50.0,opium,micro,postgres,ocaml,linux,opium,none,micro,httpaf,realistic,sucess,
json,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,opium,420.8223724365234,94.7055206298828,754.6068420410156,185.75690841674805,0.0,opium,micro,postgres,ocaml,linux,opium,none,micro,httpaf,realistic,sucess,
json,0.00035667,,0.00165,5.697999999999999e-05,875495.0,0.000495,6.23MB,,,,,opium,677.6849365234375,261.54560470581055,1724.7527770996094,521.5690231323242,16.0,opium,micro,postgres,ocaml,linux,opium,none,micro,httpaf,realistic,sucess,
json,0.00072886,,0.00214,7.484e-05,867609.0,0.00115,6.17MB,,,,,opium,664.0220794677734,261.5970039367676,1707.5618743896484,521.7792091369629,32.0,opium,micro,postgres,ocaml,linux,opium,none,micro,httpaf,realistic,sucess,
json,0.00093,,0.00218,9.487999999999999e-05,855591.0,0.00151,6.09MB,,,,,opium,664.1047821044922,260.5339813232422,1710.386245727539,520.2327766418457,64.0,opium,micro,postgres,ocaml,linux,opium,none,micro,httpaf,realistic,sucess,
json,0.0030099999999999997,,0.007730000000000001,0.00032825,795799.0,0.00405,5.66MB,,,,,opium,672.6899871826172,261.01720809936523,1728.0672454833984,520.0526885986328,128.0,opium,micro,postgres,ocaml,linux,opium,none,micro,httpaf,realistic,sucess,
json,0.006070000000000001,,0.02171,0.00056951,792857.0,0.00766,5.65MB,,,,,opium,675.6425476074219,260.9838333129883,1723.0974731445312,520.6564826965332,256.0,opium,micro,postgres,ocaml,linux,opium,none,micro,httpaf,realistic,sucess,
json,0.01217,,0.21042,0.00152,781156.0,0.01477,5.56MB,,,,,opium,649.3541717529297,259.1374588012696,1690.8763580322266,517.2291030883789,512.0,opium,micro,postgres,ocaml,linux,opium,none,micro,httpaf,realistic,sucess,
query,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,opium,437.56634521484375,100.10274505615234,787.0708923339844,198.001579284668,0.0,opium,micro,postgres,ocaml,linux,opium,none,micro,httpaf,realistic,sucess,
query,0.00188,,0.02307,0.0007958899999999999,309075.0,0.005059999999999999,2.29MB,43.0,0.0,0.0,0.0,opium,657.6228637695312,255.0727310180664,1679.5049285888672,509.1811408996582,1.0,opium,micro,postgres,ocaml,linux,opium,none,micro,httpaf,realistic,sucess,
query,0.006030000000000001,,0.6590900000000001,0.01517,101392.0,0.02234,1.37MB,81.0,0.0,0.0,0.0,opium,718.2288208007812,269.07152557373047,1794.7351684570312,536.1704521179199,5.0,opium,micro,postgres,ocaml,linux,opium,none,micro,httpaf,realistic,sucess,
query,0.02161,,0.23345,0.03168,54182.0,0.11899,1.14MB,,,,,opium,640.43505859375,262.68435287475586,1704.345443725586,525.1831169128418,10.0,opium,micro,postgres,ocaml,linux,opium,none,micro,httpaf,realistic,sucess,
query,0.05757,,1.36,0.15950999999999999,36264.0,0.8340299999999999,1.04MB,,,,,opium,655.1021270751953,261.68840408325195,1717.3087310791016,526.3708572387695,15.0,opium,micro,postgres,ocaml,linux,opium,none,micro,httpaf,realistic,sucess,
query,0.027710000000000002,,0.42724,0.02749,28270.0,0.06886,1.02MB,3.0,0.0,0.0,0.0,opium,671.2474060058594,262.91062927246094,1717.8841247558594,525.3024673461914,20.0,opium,micro,postgres,ocaml,linux,opium,none,micro,httpaf,realistic,sucess,
query,0.08552,,0.51779,0.09232,17999.0,0.30013,0.92MB,,,,,opium,633.9285583496094,253.77865982055664,1664.7232818603516,511.8284950256348,30.0,opium,micro,postgres,ocaml,linux,opium,none,micro,httpaf,realistic,sucess,
query,0.11045,,0.5720000000000001,0.09255,10605.0,0.25908,0.86MB,,,,,opium,656.437255859375,256.2373046875,1685.886749267578,517.7215118408203,50.0,opium,micro,postgres,ocaml,linux,opium,none,micro,httpaf,realistic,sucess,
db,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,grails,478.8125457763672,107.11677169799805,844.4889831542969,211.8532600402832,0.0,Grails,fullstack,mysql,groovy,linux,grails,none,full,servlet,realistic,sucess,
db,0.04392,,0.04808,0.00204,7283.0,0.04453,69.77KB,,,,,grails,557.0782470703125,133.6213722229004,964.1962890625,260.41098403930664,16.0,Grails,fullstack,mysql,groovy,linux,grails,none,full,servlet,realistic,sucess,
db,0.04394,,0.048159999999999994,0.00204,14569.0,0.047920000000000004,139.58KB,,,,,grails,623.2229461669922,162.2093391418457,1107.6869354248047,320.07226943969727,32.0,Grails,fullstack,mysql,groovy,linux,grails,none,full,servlet,realistic,sucess,
db,0.04405,,0.10404000000000001,0.00328,18200.0,0.047950000000000007,174.37KB,,,,,grails,584.5078735351562,147.78155517578125,1036.5694122314453,291.28327560424805,64.0,Grails,fullstack,mysql,groovy,linux,grails,none,full,servlet,realistic,sucess,
db,0.04404,,0.08411,0.0024700000000000004,54477.0,0.04802000000000001,521.88KB,,,,,grails,895.6993408203125,197.2597503662109,1479.9048461914062,385.5422973632813,128.0,Grails,fullstack,mysql,groovy,linux,grails,none,full,servlet,realistic,sucess,
db,0.04401,,0.05611,0.00213,109391.0,0.04802000000000001,1.02MB,,,,,grails,1066.1587982177734,237.5151634216309,1955.363754272461,463.6260948181152,256.0,Grails,fullstack,mysql,groovy,linux,grails,none,full,servlet,realistic,sucess,
db,0.044340000000000004,,0.06795999999999999,0.0024100000000000002,216584.0,0.04811,2.03MB,,,,,grails,1309.763671875,289.6950798034668,2450.864273071289,561.119255065918,512.0,Grails,fullstack,mysql,groovy,linux,grails,none,full,servlet,realistic,sucess,
json,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,grails,424.12493896484375,93.5192642211914,764.2791748046875,184.76231002807617,0.0,Grails,fullstack,mysql,groovy,linux,grails,none,full,servlet,realistic,sucess,
json,0.04394,,0.060090000000000005,0.00214,7284.0,0.04417,68.45KB,,,,,grails,565.8965759277344,140.07531356811523,995.2993316650392,275.7346382141113,16.0,Grails,fullstack,mysql,groovy,linux,grails,none,full,servlet,realistic,sucess,
json,0.043930000000000004,,0.04818,0.00209,14564.0,0.047920000000000004,136.85KB,,,,,grails,579.6324157714844,158.06167221069336,1050.1907806396484,312.6662712097168,32.0,Grails,fullstack,mysql,groovy,linux,grails,none,full,servlet,realistic,sucess,
json,0.043930000000000004,,0.055990000000000005,0.00209,18214.0,0.047920000000000004,171.12KB,,,,,grails,628.413818359375,164.97269439697266,1117.4651336669922,325.90266036987305,64.0,Grails,fullstack,mysql,groovy,linux,grails,none,full,servlet,realistic,sucess,
json,0.044020000000000004,,0.05201,0.00219,54493.0,0.04803,513.86KB,,,,,grails,886.1969299316406,208.3167953491211,1601.3436737060547,410.9760665893554,128.0,Grails,fullstack,mysql,groovy,linux,grails,none,full,servlet,realistic,sucess,
json,0.0441,,0.05594,0.00226,109264.0,0.048049999999999995,1.00MB,,,,,grails,1074.5667572021484,244.6052703857422,1995.36344909668,482.9485778808594,256.0,Grails,fullstack,mysql,groovy,linux,grails,none,full,servlet,realistic,sucess,
json,0.04439,,0.07998000000000001,0.0025299999999999997,216451.0,0.048130000000000006,1.99MB,,,,,grails,1190.4666290283203,265.50086975097656,2229.073547363281,523.9534225463867,512.0,Grails,fullstack,mysql,groovy,linux,grails,none,full,servlet,realistic,sucess,
db,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,opium-alpine-forks,443.0995330810547,107.00030517578124,806.9757690429688,207.77088928222656,0.0,opium-alpine-forks,micro,postgres,ocaml,linux,opium,none,micro,httpaf,realistic,sucess,
db,0.00037968999999999996,,0.00304,0.00013127,831191.0,0.0006799999999999999,6.06MB,,,,,opium-alpine-forks,1453.355712890625,259.6260757446289,2655.384292602539,513.8229522705078,16.0,opium-alpine-forks,micro,postgres,ocaml,linux,opium,none,micro,httpaf,realistic,sucess,
db,0.00038271,,0.0035800000000000003,0.00014685,1650493.0,0.000793,12.04MB,,,,,opium-alpine-forks,1585.4392547607422,265.38364028930664,3007.998443603516,526.3195953369141,32.0,opium-alpine-forks,micro,postgres,ocaml,linux,opium,none,micro,httpaf,realistic,sucess,
db,0.00039705,,0.0033,0.00014997,1980052.0,0.0007909999999999999,14.45MB,,,,,opium-alpine-forks,1598.2418518066406,265.72254943847656,3099.1556549072266,530.578426361084,64.0,opium-alpine-forks,micro,postgres,ocaml,linux,opium,none,micro,httpaf,realistic,sucess,
db,0.0004701,,0.01235,0.00022558,5121860.0,0.0012900000000000001,37.37MB,,,,,opium-alpine-forks,2355.967559814453,439.900691986084,4518.789581298828,875.2807235717773,128.0,opium-alpine-forks,micro,postgres,ocaml,linux,opium,none,micro,httpaf,realistic,sucess,
db,0.0008124199999999999,,0.032350000000000004,0.00047777,5985008.0,0.00189,43.67MB,,,,,opium-alpine-forks,2571.9666442871094,489.6614074707031,4894.948120117188,968.7650451660156,256.0,opium-alpine-forks,micro,postgres,ocaml,linux,opium,none,micro,httpaf,realistic,sucess,
db,0.0016200000000000001,,0.02758,0.00077458,5987569.0,0.00386,43.69MB,,,,,opium-alpine-forks,2501.5653076171875,484.6686592102051,4756.81103515625,949.8370780944824,512.0,opium-alpine-forks,micro,postgres,ocaml,linux,opium,none,micro,httpaf,realistic,sucess,
json,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,opium-alpine-forks,474.1095428466797,106.724609375,838.6963348388672,208.8909034729004,0.0,opium-alpine-forks,micro,postgres,ocaml,linux,opium,none,micro,httpaf,realistic,sucess,
json,0.00010181999999999998,,0.0024300000000000003,3.5829999999999994e-05,2896901.0,0.00020099999999999998,20.62MB,,,,,opium-alpine-forks,1655.6368103027344,267.4849853515625,2845.9278869628906,528.0145263671875,16.0,opium-alpine-forks,micro,postgres,ocaml,linux,opium,none,micro,httpaf,realistic,sucess,
json,0.00011153,,0.0022400000000000002,4.046e-05,5312343.0,0.000204,37.81MB,,,,,opium-alpine-forks,1723.2525177001953,269.9695701599121,3291.901672363281,536.2862396240234,32.0,opium-alpine-forks,micro,postgres,ocaml,linux,opium,none,micro,httpaf,realistic,sucess,
json,0.00014337,,0.00246,5.756e-05,5240331.0,0.000281,37.30MB,,,,,opium-alpine-forks,1687.570816040039,269.8587760925293,3225.4845275878906,534.3470611572266,64.0,opium-alpine-forks,micro,postgres,ocaml,linux,opium,none,micro,httpaf,realistic,sucess,
json,0.0001844,,0.0121,9.565000000000001e-05,12192459.0,0.000374,86.77MB,,,,,opium-alpine-forks,2384.725601196289,444.90688705444336,4551.83349609375,896.0889320373535,128.0,opium-alpine-forks,micro,postgres,ocaml,linux,opium,none,micro,httpaf,realistic,sucess,
json,0.00031757,,0.032479999999999995,0.00027562999999999996,14676611.0,0.000602,104.45MB,,,,,opium-alpine-forks,2501.1085510253906,496.235954284668,4749.736724853516,994.1137008666992,256.0,opium-alpine-forks,micro,postgres,ocaml,linux,opium,none,micro,httpaf,realistic,sucess,
json,0.00064959,,0.03556,0.00049674,14798449.0,0.00136,105.33MB,,,,,opium-alpine-forks,2640.1480102539062,527.9211120605469,5013.918197631836,1053.7934684753418,512.0,opium-alpine-forks,micro,postgres,ocaml,linux,opium,none,micro,httpaf,realistic,sucess,
query,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,opium-alpine-forks,491.1648559570313,108.40665817260742,845.7904510498047,211.13824844360352,0.0,opium-alpine-forks,micro,postgres,ocaml,linux,opium,none,micro,httpaf,realistic,sucess,
query,0.00167,,0.03732,0.00095,5855369.0,0.00408,43.28MB,,,,,opium-alpine-forks,2526.23046875,486.4590225219727,4805.380126953125,965.6245307922364,1.0,opium-alpine-forks,micro,postgres,ocaml,linux,opium,none,micro,httpaf,realistic,sucess,
query,0.00802,,0.20350000000000001,0.00826,1462765.0,0.04059,19.70MB,,,,,opium-alpine-forks,2415.473922729492,453.7616386413574,4568.113235473633,896.4635887145996,5.0,opium-alpine-forks,micro,postgres,ocaml,linux,opium,none,micro,httpaf,realistic,sucess,
query,0.013710000000000002,,0.06722,0.00891,731016.0,0.040380000000000006,15.38MB,,,,,opium-alpine-forks,2370.2190856933594,446.12156677246094,4492.1400146484375,884.1002769470215,10.0,opium-alpine-forks,micro,postgres,ocaml,linux,opium,none,micro,httpaf,realistic,sucess,
query,0.02011,,0.08068,0.01128,487539.0,0.054240000000000003,13.92MB,,,,,opium-alpine-forks,2337.4323120117188,440.7347679138184,4431.510192871094,876.4241409301758,15.0,opium-alpine-forks,micro,postgres,ocaml,linux,opium,none,micro,httpaf,realistic,sucess,
query,0.027460000000000002,,0.30005000000000004,0.01716,364517.0,0.07998000000000001,13.18MB,,,,,opium-alpine-forks,2289.1419525146484,434.4239273071289,4310.264251708984,851.4964637756348,20.0,opium-alpine-forks,micro,postgres,ocaml,linux,opium,none,micro,httpaf,realistic,sucess,
query,0.04034,,0.18286000000000002,0.02241,243157.0,0.114,12.46MB,,,,,opium-alpine-forks,2283.1109619140625,439.192684173584,4316.276016235352,860.7554397583008,30.0,opium-alpine-forks,micro,postgres,ocaml,linux,opium,none,micro,httpaf,realistic,sucess,
query,0.0668,,0.31197,0.03372,145453.0,0.16184,11.85MB,,,,,opium-alpine-forks,2391.570281982422,457.52602767944336,4526.512557983398,903.7234649658204,50.0,opium-alpine-forks,micro,postgres,ocaml,linux,opium,none,micro,httpaf,realistic,sucess,
fortune,,,,,,,,,,,,,,,,,,,,,,,,,,,,failed,
plaintext,,,,,,,,,,,,,,,,,,,,,,,,,,,,failed,
db,,,,,,,,,,,,,,,,,,,,,,,,,,,,failed,
update,,,,,,,,,,,,mojolicio,,,,,,,,,,,,,,,,failed,
json,,,,,,,,,,,,,,,,,,,,,,,,,,,,failed,
query,,,,,,,,,,,,mojolicio,,,,,,,,,,,,,,,,failed,
query,,,,,,,,,,,,plack-async,,,,,,,,,,,,,,,,failed,
plaintext,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,h2o.cr,476.0509643554688,109.7715950012207,855.0835571289062,214.2576675415039,0.0,crystal-h2o,micro,none,crystal,linux,h2o.cr,h2o,raw,none,realistic,sucess,
plaintext,0.0006572999999999999,,0.01695,0.00045016,71738947.0,0.0,517.40MB,,,,,h2o.cr,2566.116012573242,334.4469528198242,4881.486389160156,672.7457618713379,256.0,crystal-h2o,micro,none,crystal,linux,h2o.cr,h2o,raw,none,realistic,sucess,
plaintext,0.0027,,0.049229999999999996,0.0020800000000000003,72967325.0,0.01154,526.24MB,,,,,h2o.cr,2580.365600585937,332.1793098449707,4891.699432373047,663.535514831543,1024.0,crystal-h2o,micro,none,crystal,linux,h2o.cr,h2o,raw,none,realistic,sucess,
plaintext,0.011689999999999999,,1.90,0.02499,70954352.0,0.04629,511.72MB,,,,,h2o.cr,2565.2205505371094,341.5656433105469,4873.333282470703,678.8860092163086,4096.0,crystal-h2o,micro,none,crystal,linux,h2o.cr,h2o,raw,none,realistic,sucess,
plaintext,0.19306,,7.99,0.67483,71883520.0,4.05,518.22MB,494.0,0.0,0.0,0.0,h2o.cr,2588.0645904541016,392.5903739929199,4907.551956176758,777.3735008239746,16384.0,crystal-h2o,micro,none,crystal,linux,h2o.cr,h2o,raw,none,realistic,sucess,
plaintext,0.12915000000000001,,8.00,0.41618,64449348.0,1.75,464.79MB,436.0,0.0,0.0,5514.0,h2o.cr,2630.4332580566406,414.627857208252,4967.375961303711,820.5882034301758,32384.0,crystal-h2o,micro,none,crystal,linux,h2o.cr,h2o,raw,none,realistic,sucess,
json,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,h2o.cr,432.50563049316406,101.75554275512695,797.1688079833984,200.8382453918457,0.0,crystal-h2o,micro,none,crystal,linux,h2o.cr,h2o,raw,none,realistic,sucess,
json,6.381e-05,,0.00145,1.033e-05,4393370.0,9.7e-05,35.85MB,,,,,h2o.cr,1518.7597045898438,264.4936332702637,2880.5272674560547,523.1772994995117,16.0,crystal-h2o,micro,none,crystal,linux,h2o.cr,h2o,raw,none,realistic,sucess,
json,7.054e-05,,0.0024500000000000004,1.4699999999999998e-05,7989692.0,0.000108,65.20MB,,,,,h2o.cr,1775.9756317138672,285.09823989868164,3538.1921997070312,569.0182342529297,32.0,crystal-h2o,micro,none,crystal,linux,h2o.cr,h2o,raw,none,realistic,sucess,
json,7.595999999999998e-05,,0.00226,1.669e-05,9279508.0,0.00011399999999999999,75.73MB,,,,,h2o.cr,2013.041244506836,283.0816955566406,3715.836837768554,560.4026985168457,64.0,crystal-h2o,micro,none,crystal,linux,h2o.cr,h2o,raw,none,realistic,sucess,
json,0.00011467,,0.010490000000000001,5.404e-05,18154267.0,0.000212,148.16MB,,,,,h2o.cr,2248.807601928711,293.0375366210937,4288.298629760742,584.8940658569336,128.0,crystal-h2o,micro,none,crystal,linux,h2o.cr,h2o,raw,none,realistic,sucess,
json,0.00019562,,0.040229999999999995,0.0005335599999999999,22452763.0,0.000335,183.23MB,,,,,h2o.cr,2352.960403442383,313.04716873168945,4520.234817504883,618.1647109985352,256.0,crystal-h2o,micro,none,crystal,linux,h2o.cr,h2o,raw,none,realistic,sucess,
json,0.00028282,,0.03642,0.00041424999999999996,23921543.0,0.0005909999999999999,195.24MB,,,,,h2o.cr,2400.16162109375,313.54063415527344,4563.013122558594,621.5384750366211,512.0,crystal-h2o,micro,none,crystal,linux,h2o.cr,h2o,raw,none,realistic,sucess,
plaintext,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,lucky,461.2848052978516,105.17265701293944,819.4931640625,204.5327110290528,0.0,Lucky,fullstack,postgres,crystal,linux,lucky,none,full,none,realistic,sucess,
plaintext,0.02425,,0.04862,0.012750000000000001,1779591.0,0.047920000000000004,13.01MB,,,,,lucky,1186.9014892578125,261.6124572753906,2215.364624023437,516.7349662780762,256.0,Lucky,fullstack,postgres,crystal,linux,lucky,none,full,none,realistic,sucess,
plaintext,0.024960000000000003,,0.05608,0.01288,7163639.0,0.048,52.34MB,,,,,lucky,1650.8019104003906,322.2601432800293,3102.456985473633,636.0674133300781,1024.0,Lucky,fullstack,postgres,crystal,linux,lucky,none,full,none,realistic,sucess,
plaintext,0.026180000000000002,,0.10992,0.01391,29717460.0,0.05217,217.16MB,,,,,lucky,2529.2161560058594,444.8244972229004,4824.499267578125,885.0322380065918,4096.0,Lucky,fullstack,postgres,crystal,linux,lucky,none,full,none,realistic,sucess,
plaintext,0.09472,,0.49017000000000005,0.05268,31275186.0,0.21731,228.51MB,,,,,lucky,2667.262634277344,487.19471740722656,5071.601364135742,956.3440589904784,16384.0,Lucky,fullstack,postgres,crystal,linux,lucky,none,full,none,realistic,sucess,
plaintext,0.15869999999999998,,0.6676799999999999,0.08987,30820849.0,0.3758,225.20MB,0.0,0.0,0.0,4169.0,lucky,2603.3455657958984,475.16334533691406,4953.092315673828,938.6690368652344,32384.0,Lucky,fullstack,postgres,crystal,linux,lucky,none,full,none,realistic,sucess,
json,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,lucky,436.5249938964844,103.18689346313477,801.2344360351562,201.5829315185547,0.0,Lucky,fullstack,postgres,crystal,linux,lucky,none,full,none,realistic,sucess,
json,8.324e-05,,0.00213,2.03e-05,3491882.0,0.00013099999999999999,28.83MB,,,,,lucky,1646.7686004638672,267.2257881164551,3067.304153442383,526.8985633850098,16.0,Lucky,fullstack,postgres,crystal,linux,lucky,none,full,none,realistic,sucess,
json,9.522e-05,,0.00217,2.8539999999999998e-05,6174162.0,0.00019099999999999998,50.97MB,,,,,lucky,2045.2003326416016,301.0992126464844,3840.036422729492,594.7148628234863,32.0,Lucky,fullstack,postgres,crystal,linux,lucky,none,full,none,realistic,sucess,
json,9.745999999999999e-05,,0.0032400000000000003,2.772e-05,7504950.0,0.00015099999999999998,61.96MB,,,,,lucky,2100.718032836914,301.6951217651367,4069.848861694336,607.2415428161621,64.0,Lucky,fullstack,postgres,crystal,linux,lucky,none,full,none,realistic,sucess,
json,0.0001771,,0.01589,9.859e-05,12773111.0,0.000518,105.45MB,,,,,lucky,2433.485610961914,342.9269027709961,4648.7701416015625,680.0574836730957,128.0,Lucky,fullstack,postgres,crystal,linux,lucky,none,full,none,realistic,sucess,
json,0.00030675,,0.02032,0.00019758999999999998,15083571.0,0.000816,124.54MB,,,,,lucky,2449.424560546875,355.8124046325684,4674.5352783203125,704.3501281738281,256.0,Lucky,fullstack,postgres,crystal,linux,lucky,none,full,none,realistic,sucess,
json,0.00059546,,0.031030000000000002,0.00026904,15749524.0,0.0013100000000000002,130.03MB,,,,,lucky,2480.949584960937,365.1084747314453,4729.839904785156,727.2247428894043,512.0,Lucky,fullstack,postgres,crystal,linux,lucky,none,full,none,realistic,sucess,
db,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,toro,444.1854095458984,103.95222854614258,794.8981628417969,202.8502540588379,0.0,Toro (PostgreSQL),micro,postgres,crystal,linux,toro,none,raw,none,realistic,sucess,
db,0.04389,,0.055880000000000006,0.00202,7299.0,0.0441,69.65KB,,,,,toro,540.3592376708984,124.35148239135742,957.8625030517578,245.1351547241211,16.0,Toro (PostgreSQL),micro,postgres,crystal,linux,toro,none,raw,none,realistic,sucess,
db,0.04394,,0.052020000000000004,0.0020499999999999997,14591.0,0.04793,139.17KB,,,,,toro,576.2484283447266,133.41861724853516,1015.1563110351562,265.4855842590332,32.0,Toro (PostgreSQL),micro,postgres,crystal,linux,toro,none,raw,none,realistic,sucess,
db,0.04394,,0.052020000000000004,0.00206,18235.0,0.047939999999999997,173.91KB,,,,,toro,554.7897491455078,135.4990463256836,1016.0032958984376,268.64390563964844,64.0,Toro (PostgreSQL),micro,postgres,crystal,linux,toro,none,raw,none,realistic,sucess,
db,0.04411,,0.059930000000000004,0.00222,54499.0,0.048100000000000004,520.18KB,,,,,toro,809.5918121337891,188.8895530700684,1498.3266143798828,373.49876403808594,128.0,Toro (PostgreSQL),micro,postgres,crystal,linux,toro,none,raw,none,realistic,sucess,
db,0.0451,,0.08373,0.00359,106519.0,0.05604,0.99MB,,,,,toro,1239.5089874267578,259.86289978027344,2370.992965698242,515.082389831543,256.0,Toro (PostgreSQL),micro,postgres,crystal,linux,toro,none,raw,none,realistic,sucess,
db,0.181,,1.37,0.26581,114720.0,1.05,1.06MB,0.0,1175.0,0.0,0.0,toro,1434.7882537841797,277.61069107055664,2721.275146484375,533.5692100524902,512.0,Toro (PostgreSQL),micro,postgres,crystal,linux,toro,none,raw,none,realistic,sucess,1175.0
db,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,crystal,452.4990234375,107.2237434387207,822.6958465576172,210.2240257263184,0.0,Crystal,platform,postgres,crystal,linux,none,none,raw,none,realistic,sucess,
db,0.04391,,0.048130000000000006,0.0020499999999999997,7306.0,0.04413,70.76KB,,,,,crystal,535.2875061035156,127.03738021850586,947.0307159423828,248.4696578979492,16.0,Crystal,platform,postgres,crystal,linux,none,none,raw,none,realistic,sucess,
db,0.04391,,0.04819,0.0020499999999999997,14608.0,0.04414,141.46KB,,,,,crystal,516.5653533935547,123.78091430664062,927.8179779052734,245.22798538208008,32.0,Crystal,platform,postgres,crystal,linux,none,none,raw,none,realistic,sucess,
db,0.04392,,0.04819,0.00206,18246.0,0.04439,176.62KB,,,,,crystal,544.7953186035156,134.73129653930664,991.2135925292968,265.96766662597656,64.0,Crystal,platform,postgres,crystal,linux,none,none,raw,none,realistic,sucess,
db,0.04396,,0.04818,0.00211,54702.0,0.04797,529.87KB,,,,,crystal,700.5787658691406,179.2057342529297,1331.1998901367188,354.6249885559082,128.0,Crystal,platform,postgres,crystal,linux,none,none,raw,none,realistic,sucess,
db,0.04404,,0.05214,0.0022,109104.0,0.04803,1.03MB,,,,,crystal,960.3812408447266,221.44272232055664,1803.7762451171875,437.7806625366211,256.0,Crystal,platform,postgres,crystal,linux,none,none,raw,none,realistic,sucess,
db,0.044270000000000004,,0.05182,0.0024,216996.0,0.04809000000000001,2.05MB,,,,,crystal,1146.017547607422,249.18828201293945,2122.4820861816406,493.9287223815918,512.0,Crystal,platform,postgres,crystal,linux,none,none,raw,none,realistic,sucess,
db,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,crystal-radix,510.993392944336,119.46646499633788,899.6634368896484,234.4193725585937,0.0,Crystal (Radix),platform,postgres,crystal,linux,none,none,raw,none,realistic,sucess,
db,0.043930000000000004,,0.048119999999999996,0.00206,7299.0,0.047920000000000004,70.64KB,,,,,crystal-radix,495.66493225097656,111.70492172241212,883.4917144775391,220.7496719360352,16.0,Crystal (Radix),platform,postgres,crystal,linux,none,none,raw,none,realistic,sucess,
db,0.04392,,0.04818,0.00206,14606.0,0.047880000000000006,141.40KB,,,,,crystal-radix,528.6763153076172,123.85288619995116,946.3082275390624,243.428466796875,32.0,Crystal (Radix),platform,postgres,crystal,linux,none,none,raw,none,realistic,sucess,
db,0.04395,,0.04819,0.00209,18247.0,0.04797,176.60KB,,,,,crystal-radix,585.6987457275391,139.28028106689453,1038.978256225586,274.003963470459,64.0,Crystal (Radix),platform,postgres,crystal,linux,none,none,raw,none,realistic,sucess,
db,0.04396,,0.04822,0.00211,54683.0,0.04797,529.80KB,,,,,crystal-radix,655.9369812011719,145.28945541381836,1144.3284606933594,288.1380958557129,128.0,Crystal (Radix),platform,postgres,crystal,linux,none,none,raw,none,realistic,sucess,
db,0.044,,0.04872,0.00217,109185.0,0.04801,1.03MB,,,,,crystal-radix,893.7795867919922,195.2759780883789,1607.1055297851562,386.2110786437988,256.0,Crystal (Radix),platform,postgres,crystal,linux,none,none,raw,none,realistic,sucess,
db,0.04432,,0.04868,0.0024300000000000003,216687.0,0.04811,2.05MB,,,,,crystal-radix,1039.9486236572266,224.7004814147949,1928.2989196777344,443.9295921325684,512.0,Crystal (Radix),platform,postgres,crystal,linux,none,none,raw,none,realistic,sucess,
query,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,kemal-concurrent-queries,448.1732635498047,103.2579574584961,799.1058197021484,199.7108917236328,0.0,Kemal (PostgreSQL) - Concurrent Queries,fullstack,postgres,crystal,linux,kemal,none,micro,none,realistic,sucess,
query,0.00252,,0.02971,0.00081378,3835134.0,0.00539,32.71MB,,,,,kemal-concurrent-queries,1733.424575805664,303.84181213378906,3311.978134155273,600.9914703369141,1.0,Kemal (PostgreSQL) - Concurrent Queries,fullstack,postgres,crystal,linux,kemal,none,micro,none,realistic,sucess,
